"Timestamp","Source","Category","Type","Name","Path","Value","Severity","Confidence"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\xwizard.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Extensible Wizards Host Process","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\xwizard.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\wpnpinst.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Support exe for Internet Printing","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\wpnpinst.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\PresentationHost.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Presentation Foundation Host","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\PresentationHost.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\wusa.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Update Standalone Installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\wusa.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\msra.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Remote Assistance","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\msra.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\msiexec.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows® installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\msiexec.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\mmc.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Management Console","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\mmc.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\licensemanagershellext.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","LicenseManagerShellExt","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\licensemanagershellext.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\MarvelRivals\MarvelRivals_Launcher.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","MarvelRivals_Launcher.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\MarvelRivals\MarvelGame\Marvel\Binaries\Win64\Marvel-Win64-Shipping.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Marvel Rivals","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\MarvelRivals\MarvelGame\Marvel\Binaries\Win64\Marvel-Win64-Shipping.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Netease Games","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Temp\downloader_easeus\1.0.0\46free\EDownloader.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","EDownloader.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Wise\Wise Memory Optimizer\WiseMemoryOptimzer.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Wise Memory Optimizer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Wise\Wise Memory Optimizer\WiseMemoryOptimzer.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","WiseCleaner.com","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Winaero Tweaker\WinaeroTweaker.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","WinaeroTweaker","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Winaero Tweaker\WinaeroTweaker.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","https://winaero.com","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\obs-studio\bin\64bit\obs64.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","OBS Studio","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\obs-studio\bin\64bit\obs64.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","OBS","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\VoiceChanger64(2.02).exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Clownfish Voice Changer Setup","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\VoiceChanger64(2.02).exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Shark Labs","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\SysWOW64\net.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Net Command","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\SysWOW64\net.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\program files\exitlag\exitlag.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","exitlag.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Roblox\Versions\version-4464ba36ceea461e\RobloxPlayerBeta.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Roblox Game Client","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Roblox\Versions\version-4464ba36ceea461e\RobloxPlayerBeta.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Roblox Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Brave Browser","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Brave Software, Inc.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\Warframe\Tools\Launcher.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Warframe Launcher","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\Warframe\Tools\Launcher.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Digital Extremes","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Fleasion-v2.0.1.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Fleasion-v2.0.1.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Froststrap\Versions\WindowsPlayer\RobloxPlayerBeta.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Roblox Game Client","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Froststrap\Versions\WindowsPlayer\RobloxPlayerBeta.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Roblox Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\DeviceProperties.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Device Properties","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\DeviceProperties.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\AutoClicker.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","OP Auto Clicker","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\taskkill.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Terminates Processes","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\taskkill.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Install VALORANT.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Client","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Install VALORANT.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Games, Inc.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\riot games\riot client\riotclientelectron\riot client.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Client","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\riot games\riot client\riotclientelectron\riot client.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Games, Inc.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Riot Games\Riot Client\RiotClientServices.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Client","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Riot Games\Riot Client\RiotClientServices.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Games, Inc.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\ASRock Utility\ASRRGBLED\Bin\PolychromeLauncher.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","PolychromeLauncher.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\ASRock Utility\ASRRGBLED\ASRISP\AsrISP.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ASRock In-System Programmer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\ASRock Utility\ASRRGBLED\ASRISP\AsrISP.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ASRock Incorporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\VALORANT-Win64-Shipping.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","VALORANT","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\VALORANT-Win64-Shipping.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Games","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\MinecraftInstaller.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","MinecraftInstaller","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\WSReset.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","This tool resets the Microsoft Store without changing account settings or deleting installed apps","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\WSReset.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\Dism.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Dism Image Servicing Utility","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\Dism.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\MinecraftInstaller (1).exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","MinecraftInstaller","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\Muck\Muck.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Muck.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steamapps\common\Geometry Dash\GeometryDash.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","GeometryDash.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Riot Vanguard\vgtray.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Vanguard tray notification","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Riot Vanguard\vgtray.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Riot Games, Inc.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\ISLC v1.0.4.5.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","7z SFX","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\ISLC v1.0.4.5.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Igor Pavlov","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\ISLC v1.0.4.5\Intelligent standby list cleaner ISLC_1.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Intelligent standby list cleaner ISLC","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\ISLC v1.0.4.5\Intelligent standby list cleaner ISLC_1.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Wagnardsoft","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Codex Installer.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Store Installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Codex Installer.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Claude Setup.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Claude Setup","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Claude Setup.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Anthropic, PBC","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\LM-Studio-0.4.15-2-x64.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Discover, download, and run LLMs locally","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\LM-Studio-0.4.15-2-x64.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","LM Studio","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Programs\LM Studio\LM Studio.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","LM Studio","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Programs\LM Studio\LM Studio.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","LM Studio","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsJTC\ProcessExplorer\procexp64.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals Process Explorer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsJTC\ProcessExplorer\procexp64.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals - www.sysinternals.com","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\SteelSeries\GG\SteelSeriesGGClient.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","SteelSeries GG Client","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\SteelSeries\GG\SteelSeriesGGClient.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","SteelSeries A/S","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsJTC\WinObj\Winobj.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals WinObj","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsJTC\WinObj\Winobj.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals - www.sysinternals.com","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsJTC\Autoruns\Autoruns.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Autostart program viewer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsJTC\Autoruns\Autoruns.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals - www.sysinternals.com","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Temp\~nsu.tmp\Un_A.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Discover, download, and run LLMs locally","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Temp\~nsu.tmp\Un_A.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","LM Studio","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\CapCut_7646584533655175199_installer.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","CapCut_7646584533655175199_installer.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\CapCut\Apps\8.7.0.3685\CapCut.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","CapCut.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\CapCut\Apps\8.7.0.3685\CapCut.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ByteDance","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Discord\app-1.0.9239\Discord.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Discord","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Discord\app-1.0.9239\Discord.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Discord Inc.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\SystemPropertiesPerformance.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Change Computer Performance Settings","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\SystemPropertiesPerformance.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsETA\ProcessExplorer\procexp64.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals Process Explorer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\ToolsETA\ProcessExplorer\procexp64.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Sysinternals - www.sysinternals.com","Info","Medium"
